Temperature,L,R,A_M,mass,Type
6361.8015283728,2.64,0.301773641159816,3.919,0.9956571428571429,Dwarf
6848.452201524804,18.23,0.7366485885973987,1.744,47.47612857142857,Giant
6397.973464345886,5.61,0.4374198142708221,3.082,4.496014285714287,Dwarf
6714.3008688410055,15.28,0.687892120299086,1.979,33.354057142857144,Dwarf
6290.765449161939,3.74,0.36323840833845544,3.59,1.9982285714285717,Dwarf
6734.567563530769,2.79,0.29305682701058305,3.867,1.1120142857142858,Other
10766.376279729628,935.58,3.3568378717280036,-2.271,125044.27662857145,Dwarf
6453.072675678841,6.75,0.4757127438868964,2.865,6.508928571428571,Dwarf
5468.4090187676065,0.63,0.17150182251651216,5.632,0.05670000000000001,Other
5745.736438323962,0.96,0.20148808609289942,5.154,0.13165714285714286,Dwarf
5332.457534967982,0.58,0.1687508802402427,5.809,0.048057142857142854,Dwarf
5875.134233597396,9.15,0.6083481743208893,2.599,11.960357142857145,Other
6055.04114452875,3.16,0.3468853019159766,3.737,1.4265142857142858,Dwarf
4455.034400111444,0.22,0.12439981494185397,7.211,0.006914285714285714,Dwarf
4326.462366380156,69.23,2.2723419764283985,0.996,684.6847,Giant
6339.41737988136,2.1,0.27009699781457674,4.23,0.63,Dwarf
6994.078455052008,4.4,0.3543686501935846,3.327,2.765714285714286,Other
6585.720711955403,5.09,0.40477626410167655,3.159,3.7011571428571424,Other
4956.546436857988,3.58,0.45104699077046256,3.899,1.8309142857142857,Dwarf
5804.124059950326,3.89,0.40151111259847805,3.574,2.1617285714285717,Dwarf
4237.3871647589085,38.36,1.7270328891053621,1.697,210.2128,Giant
4757.190284138469,66.35,2.023156115458122,0.815,628.9032142857142,Giant
6034.913844498554,1.71,0.2560273944630257,4.428,0.4177285714285714,Dwarf
4925.132459274534,0.32,0.13571146219602898,6.515,0.01462857142857143,Dwarf
5078.230006431863,0.44,0.15433819848950595,6.115,0.027657142857142856,Dwarf
9788.881799388666,20.81,0.550633222951114,1.654,61.865157142857136,Dwarf
7044.130880250591,5.63,0.39800290005132977,3.064,4.528128571428572,Dwarf
5742.128942309952,0.98,0.20370399811235831,5.153,0.1372,Other
5975.385419232185,1.57,0.2477669409844495,4.521,0.35212857142857146,Dwarf
6912.3538084142765,3.94,0.3392982402947717,3.41,2.217657142857143,Other
5807.8155524491185,6.79,0.5301289574312826,2.965,6.5863000000000005,Dwarf
6018.915262428434,1.77,0.26117274869220947,4.397,0.4475571428571429,Dwarf
5841.266925975904,2.89,0.34387557107988354,3.873,1.1931571428571428,Dwarf
6303.954099405309,7.44,0.5112494822647188,2.786,7.907657142857144,Dwarf
6448.441918845357,2.68,0.2999660195867314,3.864,1.026057142857143,Dwarf
6864.307033006538,3.31,0.3131675479189557,3.635,1.565157142857143,Dwarf
3932.476377527268,175.64,3.9820347664707407,0.298,4407.0585142857135,Giant
5987.189979065372,2.32,0.3005940703455124,4.111,0.7689142857142857,Dwarf
6448.441918845357,12.51,0.6480870120382964,2.25,22.357157142857144,Dwarf
6749.854896000522,759.87,4.825414982625431,-2.285,82486.05955714286,Giant
6042.9474773972215,3.96,0.38909731069462683,3.547,2.2402285714285712,Other
4714.110075284991,0.3,0.13728413888007363,6.665,0.012857142857142857,Dwarf
6864.307033006538,11.87,0.5930456359547878,2.22,20.12812857142857,Dwarf
6801.361162166721,5.33,0.4010765061944863,3.154,4.058414285714286,Dwarf
6714.3008688410055,4.93,0.3907348222379118,3.228,3.472128571428571,Dwarf
5959.723556610094,2.48,0.31221889389071256,4.027,0.8786285714285714,Other
7175.661588185511,12.33,0.578201275389554,2.154,21.718414285714285,Giant
5445.775584185253,1096.02,7.183051080871778,-2.475,171608.5486285714,Dwarf
5636.113022413328,1.39,0.24716510822663357,4.709,0.27601428571428566,Dwarf
6010.950108453165,3.44,0.36458227761077194,3.662,1.6905142857142856,Dwarf
5948.034894571595,2.09,0.2871832401346105,4.225,0.6240142857142856,Other
6912.3538084142765,4.77,0.37332982426649725,3.274,3.2504142857142853,Dwarf
6704.2170297243065,5.39,0.40917187425702517,3.085,4.1503,Dwarf
5944.149606353677,1.68,0.2576465699595703,4.509,0.40319999999999995,Other
5292.760287039721,0.52,0.16098258713820393,5.852,0.038628571428571436,Dwarf
7027.360320543317,4.75,0.36644941982433865,3.198,3.2232142857142856,Dwarf
5785.741767673371,2.92,0.34897300677193854,3.867,1.2180571428571427,Dwarf
5971.461669160834,5.45,0.4619309461891295,3.223,4.243214285714286,Other
6204.338617768767,5.86,0.461012574411779,3.059,4.905657142857144,Dwarf
6348.350606926276,3.2,0.33294580010018143,3.749,1.462857142857143,Dwarf
5584.658100627946,1.52,0.26084628717625763,4.641,0.3300571428571429,Dwarf
7760.387657925999,6.62,0.39174641803648996,2.811,6.260628571428572,Other
6509.208024317959,6.65,0.46810375747760335,2.962,6.317500000000001,Dwarf
4808.5134012449425,49.71,1.7324890825543227,1.102,353.0120142857143,Giant
5050.64469616304,0.94,0.2268175028617182,5.321,0.1262285714285714,Dwarf
6848.452201524804,7.31,0.46647214491551636,2.739,7.633728571428571,Other
5837.52971430896,2.94,0.34705956387685055,3.867,1.2348,Other
5749.3487918685,1.1,0.2155445974133813,4.95,0.17285714285714288,Dwarf
7146.614357201202,6.61,0.42506939605822586,2.831,6.241728571428572,Dwarf
6880.2418186516725,3.44,0.3185187292696115,3.556,1.6905142857142856,Dwarf
6749.854896000522,7.53,0.4803552117670765,2.728,8.100128571428572,Dwarf
5360.313810234847,0.84,0.2020267527453489,5.353,0.10079999999999999,Dwarf
5785.741767673371,0.87,0.19048467267128,5.223,0.10812857142857143,Dwarf
4308.727009145039,94.72,2.668893975476285,0.667,1281.6969142857142,Giant
5756.588112693915,2.72,0.3385156498043233,3.97,1.056914285714286,Dwarf
5363.428099243562,2.48,0.34693078052107357,4.163,0.8786285714285714,Dwarf
5924.804618432884,0.98,0.19742332423691128,5.049,0.1372,Dwarf
5106.136867078238,7.77,0.6450264348215581,3.008,8.624699999999999,Dwarf
6128.711336703474,3.29,0.3496940462195925,3.696,1.5463,Dwarf
5860.030228197064,1.0,0.20163206570412684,5.045,0.14285714285714285,Dwarf
6780.656605633341,4.92,0.3865184740071108,3.205,3.4580571428571427,Dwarf
6714.3008688410055,4.77,0.3843420011961134,3.324,3.2504142857142853,Other
7005.134245240463,12.65,0.5999129764043618,2.17,22.860357142857143,Dwarf
6264.565874307395,4.44,0.39742937194780537,3.356,2.8162285714285717,Other
6864.307033006538,3.61,0.3270516585585634,3.579,1.8617285714285714,Dwarf
5445.775584185253,0.61,0.16945899747247273,5.689,0.053157142857142854,Dwarf
6624.712472253686,16.53,0.7251516656616736,1.879,39.034414285714284,Dwarf
5504.384307430858,8.26,0.616936877935622,2.82,9.746799999999999,Other
6018.915262428434,3.0,0.34001795730107137,3.812,1.2857142857142858,Dwarf
6513.933703222605,3.95,0.3605078031447097,3.455,2.2289285714285714,Giant
5229.944697155372,0.66,0.18354152125139653,5.63,0.06222857142857143,Dwarf
5967.543450190654,8.12,0.5642114306773665,2.747,9.419199999999998,Dwarf
6221.418717992989,1.79,0.2540952460215974,4.385,0.45772857142857143,Other
5656.9800855931835,0.85,0.19256806599242737,5.285,0.1032142857142857,Other
6699.1874132057255,4.15,0.35930344109129503,3.373,2.4603571428571436,Dwarf
5767.483783351441,2.01,0.290449813779964,4.298,0.5771571428571427,Other
5429.730751587964,0.48,0.1507654332289411,5.954,0.032914285714285715,Dwarf
6157.884926860698,3.92,0.3799014230106886,3.497,2.1952,Dwarf
4961.823396560386,0.31,0.13258640649623948,6.565,0.013728571428571429,Dwarf
7234.535498341698,7.27,0.44036825998323836,2.728,7.550414285714284,Dwarf
5650.006059514563,2.85,0.35304736312596857,3.964,1.1603571428571429,Dwarf
6890.909742467767,9.04,0.5155456294057581,2.505,11.674514285714283,Dwarf
6595.421995871784,3.25,0.3229672963471134,3.657,1.5089285714285714,Dwarf
6330.511244265693,2.22,0.27809754720018826,4.11,0.7040571428571429,Dwarf
6397.973464345886,3.94,0.36657693198632396,3.458,2.217657142857143,Dwarf
6634.538697205323,3.0,0.3084674558551034,3.767,1.2857142857142858,Dwarf
6874.921300446744,17.45,0.7179421319548841,1.8,43.50035714285714,Giant
6439.201919103254,1.79,0.24550137417836274,4.313,0.45772857142857143,Other
6264.565874307395,6.34,0.4749119572398532,2.972,5.742228571428571,Dwarf
6091.636612636215,3.87,0.3815759111970302,3.526,2.139557142857143,Dwarf
6030.905632789332,1.96,0.2742868319819693,4.334,0.5488,Dwarf
6869.609713098875,22.82,0.8216468825686847,1.511,74.3932,Giant
10597.705652891262,403.3,2.239039286026201,-1.396,23235.84142857143,Dwarf
6585.720711955403,13.23,0.6525834696977559,2.123,25.004700000000003,Dwarf
5656.9800855931835,0.65,0.16839588868127014,5.553,0.060357142857142866,Dwarf
6242.911930373659,4.92,0.4198119520514793,3.292,3.4580571428571427,Dwarf
6034.913844498554,2.63,0.317516468479129,3.954,0.9881285714285714,Other
5197.669368163536,4.69,0.492308378707545,3.508,3.1423,Dwarf
6885.571291400902,10.42,0.5539280223653353,2.441,15.510914285714284,Dwarf
7436.5368972520355,10.06,0.5039503010833764,2.448,14.457657142857144,Dwarf
5800.437593085512,3.39,0.3750580974479118,3.725,1.6417285714285714,Dwarf
6827.435710804812,8.49,0.5042613491872988,2.583,10.297157142857143,Dwarf
7135.067068674945,6.18,0.41167607998297956,2.969,5.4560571428571425,Dwarf
6255.884888072969,1.96,0.26442270431698284,4.272,0.5488,Dwarf
4269.855325050131,75.07,2.3976153121701596,0.945,805.0721285714284,Giant
5699.214176326947,0.96,0.20313281837361044,5.121,0.13165714285714286,Other
5162.939002655613,7.14,0.6115212702569695,3.069,7.2828,Dwarf
4648.70706545726,91.23,2.4277061183289805,0.52,1188.9875571428572,Giant
5875.134233597396,1.35,0.23367300645876052,4.743,0.2603571428571429,Dwarf
6397.973464345886,3.73,0.3566739875411144,3.53,1.987557142857143,Other
5221.100154359167,9.13,0.6838058632423114,2.798,11.908128571428573,Dwarf
7651.2894634358,4384.95,10.226031967778717,-4.252,2746826.6432142854,Giant
5848.756764712992,1.29,0.2294514203302315,4.779,0.23772857142857146,Dwarf
5537.530484100002,0.81,0.19203740783972106,5.4,0.09372857142857145,Dwarf
5811.512081351611,2.93,0.34801993448525737,3.897,1.226414285714286,Dwarf
7072.276310538535,21.83,0.7805974056757038,1.542,68.07841428571427,Dwarf
6547.222484879559,2.86,0.3052005930024822,3.855,1.1685142857142856,Dwarf
6042.9474773972215,1.73,0.2571779248592964,4.413,0.42755714285714286,Dwarf
6595.421995871784,2.58,0.28775754550566274,3.984,0.9509142857142858,Dwarf
5660.474008786091,2.36,0.32067319334818223,4.201,0.7956571428571427,Dwarf
5681.534894540597,9.07,0.6263216452921455,2.674,11.752128571428573,Dwarf
6018.915262428434,5.41,0.4566041549904816,3.172,4.181157142857143,Dwarf
5478.170621887943,2.88,0.36603291884705197,3.971,1.1849142857142856,Giant
4580.719962436781,0.18,0.10943644225771022,7.323,0.004628571428571428,Other
5188.940317125446,0.34,0.13277620109936214,6.371,0.016514285714285717,Dwarf
5009.857079567038,0.49,0.1650943304098167,6.038,0.0343,Other
6561.602109895485,4.3,0.3734081494045621,3.361,2.641428571428571,Dwarf
5145.757945046592,0.38,0.14154740139884492,6.29,0.02062857142857143,Dwarf
6229.996835452296,6.04,0.4661118014941176,3.015,5.211657142857143,Dwarf
6162.077018642838,1.9,0.264307285266524,4.306,0.5157142857142857,Other
6308.3635852182715,2.51,0.2967423969134763,4.038,0.9000142857142855,Dwarf
7337.079254984824,10.98,0.5336265329917693,2.276,17.22291428571429,Dwarf
6775.501819033036,24.39,0.8612393999083356,1.441,84.98172857142858,Giant
6153.69897221909,2.13,0.2802289567023131,4.193,0.6481285714285713,Dwarf
6388.888888888889,3.36,0.3390031699130487,3.702,1.6127999999999998,Dwarf
4527.818003895074,49.43,1.8347031176348678,1.24,349.0464142857143,Giant
6091.636612636215,2.75,0.32165611663466576,3.887,1.0803571428571428,Dwarf
6513.933703222605,3.07,0.31782299018803417,3.747,1.3464142857142856,Dwarf
5608.54490151226,1.12,0.2229555388437148,4.964,0.17920000000000003,Dwarf
6339.41737988136,3.55,0.3511755619893929,3.598,1.8003571428571428,Dwarf
5154.333271795937,0.66,0.18623398122684964,5.661,0.06222857142857143,Dwarf
5442.558533383086,2.93,0.3716123660235718,3.979,1.226414285714286,Dwarf
5643.050397047967,1.53,0.25899491788747436,4.623,0.3344142857142857,Other
7258.381277715198,8.68,0.4796004044471383,2.534,10.7632,Dwarf
6397.973464345886,15.52,0.7275500580125007,2.0,34.41005714285714,Dwarf
7146.614357201202,6.24,0.4130012851488107,2.954,5.562514285714286,Other
6749.854896000522,10.81,0.5755431189334739,2.328,16.693728571428572,Dwarf
5963.630750076432,4.39,0.4151269899420641,3.416,2.7531571428571424,Dwarf
6166.275261730199,1.93,0.26620438348722597,4.324,0.5321285714285714,Other
7187.3526857834595,8.41,0.4767475800620862,2.57,10.104014285714285,Dwarf
6765.217713727657,7.21,0.4689702688376071,2.778,7.4262999999999995,Dwarf
5650.006059514563,1.14,0.22328675787892077,4.886,0.18565714285714283,Dwarf
6610.032095033048,4.91,0.3960925131821765,3.151,3.4440142857142857,Dwarf
6734.567563530769,4.57,0.37506612493645375,3.322,2.9835571428571432,Dwarf
6476.334733465545,6.24,0.45574557762359996,2.974,5.562514285714286,Other
4999.097967187286,0.43,0.1549894138505736,6.174,0.026414285714285713,Dwarf
13560.703668732238,9184.37,8.350296866224273,-3.618,12050378.899557145,Dwarf
6434.592641259216,2.59,0.2955209538113408,4.033,0.9582999999999998,Dwarf
5385.3365310517065,0.53,0.15972928325423144,5.872,0.04012857142857144,Dwarf
6187.359245659021,3.86,0.3751869945697933,3.561,2.1285142857142856,Other
6225.704592092701,5.53,0.4463068080432446,3.118,4.3687000000000005,Dwarf
6679.150478693817,12.11,0.6156165677407424,2.212,20.9503,Dwarf
4740.338496154708,11.98,0.862737171097498,2.664,20.50291428571429,Giant
5793.079693336562,2.57,0.32697648015939906,4.064,0.9435571428571426,Dwarf
6334.960933732096,2.99,0.3225158841736941,3.768,1.277157142857143,Dwarf
5917.104412474484,2.81,0.3347367404704085,3.907,1.1280142857142859,Other
6504.489755441917,8.27,0.5223949578639556,2.67,9.770414285714285,Dwarf
6411.652778824934,5.26,0.42265142014234064,3.173,3.9525142857142854,Dwarf
6022.906354554397,7.27,0.5289572212562499,2.854,7.550414285714284,Dwarf
6790.991757348858,4.0,0.34798157389054885,3.44,2.2857142857142856,Giant
5520.90428861609,1.99,0.30190880261885444,4.333,0.5657285714285715,Other
6634.538697205323,5.76,0.42742504481803906,3.068,4.739657142857142,Dwarf
6352.827420303602,9.46,0.5720552377897415,2.525,12.78451428571429,Dwarf
6448.441918845357,4.23,0.37685549043355465,3.427,2.556128571428572,Other
5271.644130141396,3.44,0.41571202969002224,3.835,1.6905142857142856,Dwarf
6600.28425298352,2.13,0.2612682388740384,4.198,0.6481285714285713,Dwarf
6326.068295373748,2.11,0.27131062834918046,4.24,0.6360142857142856,Dwarf
4907.0014099217815,0.3,0.1318875802568182,6.566,0.012857142857142857,Dwarf
5815.213657459187,0.93,0.19594548198672812,5.139,0.12355714285714288,Dwarf
5924.804618432884,0.97,0.1964134796388653,5.067,0.1344142857142857,Dwarf
5584.658100627946,1.26,0.23749153693007882,4.838,0.22680000000000003,Dwarf
7343.210223211806,6.72,0.41711723097958786,2.798,6.451199999999999,Dwarf
6600.28425298352,3.56,0.3377705765070768,3.542,1.8105142857142857,Other
5577.87317263675,1.27,0.23872213009204404,4.832,0.2304142857142857,Dwarf
5807.8155524491185,6.45,0.5166857662390799,2.994,5.943214285714285,Dwarf
6901.613675080667,4.62,0.3679847304348457,3.242,3.0492,Dwarf
4446.632862906236,0.2,0.11883467430893847,7.274,0.005714285714285715,Dwarf
6251.554114480641,4.11,0.38317077008036227,3.521,2.4131571428571434,Dwarf
6103.941117972312,1.33,0.22324150449065625,4.682,0.25270000000000004,Dwarf
6200.084368063528,3.27,0.34461623457190926,3.692,1.5275571428571428,Other
6775.501819033036,13.08,0.6306985920801185,2.157,24.440914285714285,Dwarf
6208.5991629227965,7.63,0.5256880475816154,2.788,8.316699999999999,Dwarf
7066.627650363904,3.5,0.31281046188013173,3.583,1.75,Other
6885.571291400902,18.04,0.7288493035206183,1.761,46.49165714285714,Giant
5860.030228197064,4.95,0.44860302618747566,3.301,3.500357142857143,Dwarf
5086.56803607493,0.39,0.14506642263771927,6.232,0.02172857142857143,Dwarf
6595.421995871784,5.67,0.426587766592369,3.042,4.5927,Dwarf
6513.933703222605,3.27,0.3280122006604327,3.695,1.5275571428571428,Dwarf
6103.941117972312,3.03,0.33695385893889684,3.791,1.3115571428571429,Dwarf
6003.007577026521,2.01,0.2790542189658788,4.282,0.5771571428571427,Other
5611.975143801753,0.49,0.1473810875505221,5.853,0.0343,Other
5717.011623870146,1.27,0.23291220182157132,4.805,0.2304142857142857,Dwarf
6187.359245659021,10.35,0.6143619330503692,2.442,15.303214285714285,Dwarf
6317.202555142311,2.24,0.2799359418919814,4.119,0.7168000000000001,Dwarf
5800.437593085512,4.57,0.4354685519222312,3.396,2.9835571428571432,Dwarf
6200.084368063528,3.36,0.3493264699286745,3.681,1.6127999999999998,Dwarf
6939.363792099612,9.55,0.5261886618402548,2.449,13.028928571428574,Dwarf
7140.835626793466,8.89,0.49335700610498245,2.556,11.290300000000002,Dwarf
5785.741767673371,2.05,0.2923999810751751,4.264,0.6003571428571428,Dwarf
6547.222484879559,3.24,0.32484400903005584,3.728,1.4996571428571432,Other
9742.845895645392,32.41,0.6904196414774028,1.148,150.05829999999997,Dwarf
5789.408239070261,1.45,0.245758915573529,4.642,0.3003571428571429,Other
5097.730697693218,0.14,0.0867254545339371,7.329,0.0028000000000000004,Dwarf
6200.084368063528,20.78,0.8687296174859691,1.68,61.686914285714295,Dwarf
7193.213822764694,20.38,0.7415468175346318,1.603,59.33491428571428,Giant
6684.14752425632,6.66,0.4561950239231337,2.911,6.336514285714286,Other
5811.512081351611,1.17,0.21991924791245557,4.857,0.19555714285714282,Dwarf
6972.080340607371,5.64,0.40247288310963836,3.02,4.544228571428571,Dwarf
5524.220996378133,1.86,0.29170567865175506,4.428,0.4942285714285715,Dwarf
5180.242354300889,0.7,0.19083516174317727,5.58,0.06999999999999999,Dwarf
6022.906354554397,5.22,0.4482172807763026,3.211,3.892628571428571,Dwarf
7038.53102186324,7.11,0.44762282833076794,2.825,7.221728571428572,Dwarf
5670.983533865833,1.39,0.24564530594090883,4.734,0.27601428571428566,Other
6208.5991629227965,2.11,0.27644393190132943,4.247,0.6360142857142856,Other
6513.933703222605,7.56,0.49874323662921694,2.834,8.1648,Dwarf
6366.29885586778,7.77,0.5173482008383428,2.72,8.624699999999999,Dwarf
6308.3635852182715,1.88,0.25681575567954784,4.342,0.5049142857142856,Other
5232.899961034361,0.39,0.14100980985520398,6.306,0.02172857142857143,Dwarf
5241.78709496573,775.33,6.2765843948562035,-2.037,85876.65841428573,Giant
5760.215100621892,2.4,0.31777986428904265,4.101,0.8228571428571428,Dwarf
4598.644359650447,101.02,2.5824582761268027,0.432,1457.8629142857142,Giant
5975.385419232185,1.21,0.2175135006047878,4.79,0.20915714285714285,Dwarf
6411.652778824934,3146.11,10.336569096020444,-3.775,1414001.1617285716,Giant
6619.8111716624835,6.14,0.4422807524841081,2.962,5.385657142857142,Other
5375.923897382751,0.83,0.2002374886547453,5.405,0.0984142857142857,Dwarf
6547.222484879559,7.69,0.5004555690799335,2.721,8.448014285714287,Dwarf
5436.136574148009,5.56,0.512514895886573,3.217,4.4162285714285705,Dwarf
4594.149429058323,76.64,2.2515525459840586,0.731,839.0985142857143,Giant
7089.281444250377,10.1,0.5296853049146394,2.376,14.572857142857142,Dwarf
5826.348777503776,2.84,0.3417607207427615,3.91,1.1522285714285714,Dwarf
6420.80748744367,6.89,0.4830359093899227,2.925,6.781728571428571,Dwarf
5429.730751587964,5.32,0.501922861681493,3.317,4.043200000000001,Dwarf
6397.973464345886,4.76,0.40292155149186454,3.248,3.2367999999999997,Other
6499.778878315434,9.23,0.5522830619589357,2.565,12.170414285714287,Dwarf
5890.322012321262,1.15,0.21511432814078815,4.896,0.1889285714285714,Dwarf
6610.032095033048,17.62,0.7503412795771359,1.815,44.35205714285714,Dwarf
6178.907041144341,6.91,0.5026744575260014,2.876,6.821157142857143,Dwarf
7312.66672680573,9.77,0.505046024160725,2.399,13.63612857142857,Dwarf
5023.375177795588,0.59,0.18067158155787713,5.78,0.04972857142857142,Other
6112.1738840087655,2.4,0.2994810696960685,4.037,0.8228571428571428,Other
5461.9218711141175,2.19,0.3201371169982393,4.279,0.6851571428571429,Dwarf
6200.084368063528,4.21,0.3910235411542998,3.427,2.5320142857142858,Other
6933.9434519686,6.0,0.4174022495898234,3.023,5.142857142857143,Other
6566.410523451448,2.98,0.3106272536751519,3.843,1.2686285714285714,Other
5995.087567306274,1.39,0.2323653273655613,4.665,0.27601428571428566,Dwarf
6407.085991242047,3.46,0.34303383002346394,3.598,1.7102285714285714,Other
6183.130031999174,3.3,0.3471427070474507,3.681,1.5557142857142856,Dwarf
10264.554146022625,347.69,2.146423753110314,-1.277,17269.7623,Dwarf
11992.871232692092,246.06,1.5454565334489125,-0.349,8649.360514285714,Giant
4783.928742570756,23.26,1.1911860775476288,1.936,77.28965714285717,Dwarf
6994.078455052008,5.28,0.38819140676736746,3.156,3.9826285714285716,Other
6476.334733465545,2.04,0.26058250339380074,4.234,0.5945142857142857,Dwarf
6379.832130149707,4.91,0.410384500928091,3.259,3.4440142857142857,Other
5845.009272413325,3.1,0.3559222172224353,3.804,1.372857142857143,Dwarf
6853.728300608523,15.66,0.6822262892329435,1.92,35.033657142857145,Dwarf
5544.210942627608,0.87,0.19878304382363401,5.246,0.10812857142857143,Dwarf
7106.375879090806,5.53,0.39099737919753214,3.092,4.3687000000000005,Dwarf
6063.132553027214,2.62,0.3154372939922109,3.95,0.9806285714285715,Dwarf
6087.546961754481,1.48,0.23612827196500355,4.573,0.3129142857142857,Dwarf
6547.222484879559,3.55,0.3400294500769688,3.58,1.8003571428571428,Dwarf
6481.0089238789,2.42,0.28361194566638454,4.027,0.8366285714285714,Other
5650.006059514563,1.33,0.241177263200244,4.766,0.25270000000000004,Giant
5186.037550507852,0.82,0.20631496230915744,5.402,0.09605714285714284,Dwarf
5830.070651083036,1.52,0.2498661539250809,4.636,0.3300571428571429,Dwarf
6453.072675678841,6.11,0.4525989109485929,2.979,5.333157142857144,Dwarf
6251.554114480641,3.62,0.3596050203238841,3.673,1.8720571428571429,Dwarf
5951.925640973564,1.81,0.26707992545922815,4.379,0.4680142857142857,Dwarf
4881.343448890368,0.53,0.17622114755790413,5.981,0.04012857142857144,Dwarf
5092.142877446174,0.63,0.18417435165423438,5.72,0.05670000000000001,Dwarf
6896.257195712109,6.22,0.42730817145991334,2.891,5.526914285714285,Dwarf
4730.765334481235,0.33,0.14347790275702293,6.555,0.015557142857142858,Other
4956.546436857988,0.35,0.14103090686966752,6.417,0.017499999999999998,Dwarf
7264.369545541521,4.88,0.35931176505435,3.163,3.4020571428571427,Dwarf
5517.591829378902,0.72,0.18170887270013333,5.493,0.07405714285714285,Other
4883.896470694714,8.34,0.6986763325265317,3.01,9.936514285714285,Giant
5963.630750076432,4.6,0.4249400123229105,3.412,3.0228571428571422,Other
5094.93516225697,0.39,0.14482818819030596,6.235,0.02172857142857143,Dwarf
6955.680236822806,5.5,0.398383361557895,3.049,4.321428571428571,Dwarf
6299.551258613002,2.38,0.2893598830178683,4.024,0.8091999999999999,Dwarf
10448.186070483605,599.95,2.7699765106219556,-1.837,51420.00035714287,Dwarf
6649.3373937737115,4.69,0.38482874731165173,3.294,3.1423,Dwarf
6885.571291400902,12.17,0.598638667634308,2.225,21.158414285714287,Dwarf
6739.654989865903,4.85,0.38609365088089814,3.248,3.3603571428571426,Dwarf
6634.538697205323,2.16,0.26174331577260673,4.112,0.6665142857142857,Dwarf
6157.884926860698,2.59,0.30880033929146117,3.968,0.9582999999999998,Dwarf
4565.15630336834,61.63,2.0318885730703267,0.98,542.6081285714287,Giant
6379.832130149707,3.14,0.3281822047480549,3.706,1.4085142857142858,Dwarf
6634.538697205323,5.51,0.41804643441555545,3.115,4.3371571428571425,Dwarf
6178.907041144341,7.15,0.5113294600188615,2.887,7.303214285714286,Other
6321.63207100044,12.5,0.6608231466675394,2.233,22.321428571428573,Other
7187.3526857834595,4.97,0.36649553983111827,3.144,3.5286999999999997,Other
6816.97988634581,3.73,0.3347509814839323,3.532,1.987557142857143,Dwarf
4861.020414578209,0.34,0.14173315976477296,6.482,0.016514285714285717,Dwarf
5875.134233597396,1.74,0.2652871940182565,4.428,0.43251428571428574,Other
6170.479670332324,2.58,0.30757453982567123,3.956,0.9509142857142858,Dwarf
5560.987647706915,3.82,0.4152782701196586,3.651,2.0846285714285715,Dwarf
6659.242998983987,8.81,0.5266505561468281,2.621,11.088014285714285,Dwarf
6684.14752425632,3.8,0.3445920291915537,3.467,2.0628571428571427,Other
6917.7375107109165,6.89,0.4483374194110246,2.799,6.781728571428571,Dwarf
6457.710627208462,9.12,0.552558539002797,2.55,11.88205714285714,Dwarf
7276.378482352381,5.52,0.3815168412290592,3.023,4.352914285714285,Giant
6010.950108453165,109.51,2.057042297706318,-0.096,1713.2057285714288,Giant
6166.275261730199,2.03,0.27301377936838,4.214,0.5886999999999999,Dwarf
6811.764999302448,5.08,0.39095939607178753,3.21,3.6866285714285714,Dwarf
4889.010996113712,88.73,2.276531596885231,0.449,1124.7161285714287,Giant
7060.988804048929,5.48,0.3917276363780269,3.107,4.290057142857143,Dwarf
6674.161523966186,3.0,0.30663616176358016,3.829,1.2857142857142858,Dwarf
6739.654989865903,3.74,0.33904519332518473,3.471,1.9982285714285717,Dwarf
6034.913844498554,6.63,0.5041330217127707,2.959,6.279557142857143,Dwarf
5774.772144722433,4.07,0.41278300412804253,3.533,2.366414285714286,Dwarf
4580.719962436781,236.11,3.9635368827939783,-0.465,7963.9903,Giant
4609.92230888725,51.39,1.8374061187842978,1.155,377.27601428571427,Giant
7146.614357201202,22.96,0.7922186280445485,1.479,75.3088,Dwarf
7252.403769475039,26.58,0.8399529680976072,1.317,100.92805714285713,Dwarf
6321.63207100044,12.46,0.659764982423165,2.239,22.178800000000003,Dwarf
5685.061356786676,1.22,0.22956422803595902,4.86,0.21262857142857142,Other
6242.911930373659,4.32,0.3933816710260719,3.385,2.666057142857143,Dwarf
6425.395442723069,5.58,0.434386874705096,3.152,4.448057142857143,Other
6790.991757348858,3.8,0.3391704836494124,3.501,2.0628571428571427,Dwarf
6174.690258703779,2.21,0.28447258265318265,4.083,0.6977285714285715,Other
7100.667766194713,5.92,0.40487514468099844,2.953,5.006628571428571,Dwarf
5075.457101773557,3.75,0.45081662997202754,3.81,2.0089285714285716,Other
6571.2265712965645,4.38,0.3763137345896076,3.376,2.7406285714285716,Dwarf
6595.421995871784,4.66,0.38673174770335655,3.254,3.102228571428572,Dwarf
7294.4733525980155,27.95,0.8563600911787675,1.27,111.60035714285713,Giant
5948.034894571595,7.44,0.5418416883335455,2.863,7.907657142857144,Dwarf
6295.155047096477,1.92,0.26007801331509206,4.271,0.5266285714285714,Dwarf
5571.105833491751,0.93,0.20453117873233304,5.16,0.12355714285714288,Dwarf
7106.375879090806,26.56,0.856890476470789,1.371,100.77622857142856,Other
6674.161523966186,4.17,0.3615187030079214,3.375,2.4841285714285712,Dwarf
5901.768262850707,2.94,0.3432819498384756,3.92,1.2348,Other
5484.699040831557,3.15,0.38235073632721284,3.877,1.4175,Dwarf
